week_start_date,sku_id,product_family,demand_qty,future_4wk_avg_demand,unit_cost,on_hand_qty,supplier_id,lead_time_days,stockout_flag
2024-08-05,CB-1145,Trip Unit,0.0,0.0,23.29,55,SUP-101,42,0
2025-03-10,CB-1043,Contact Assembly,48.0,49.2,50.82,0,SUP-107,35,1
2025-09-22,CB-1134,Terminal Block,0.0,0.0,25.95,52,SUP-102,14,0
2025-01-06,CB-1085,Trip Unit,157.0,113.2,37.96,55,SUP-101,35,0
2024-09-16,CB-1122,Terminal Block,46.0,44.0,154.72,224,SUP-102,7,0
2024-03-04,CB-1001,Trip Unit,0.0,7.2,154.9,38,SUP-101,28,0
2025-11-10,CB-1158,Terminal Block,28.0,28.8,4.68,92,SUP-102,7,0
2024-10-07,CB-1091,Contact Assembly,0.0,3.8,101.05,21,SUP-107,21,0
2024-08-12,CB-1158,Terminal Block,33.0,34.0,4.68,80,SUP-102,7,0
2025-10-20,CB-1096,Molded Case,39.0,41.2,21.87,213,SUP-100,21,0
2024-10-28,CB-1195,Contact Assembly,78.0,77.2,42.54,151,SUP-103,21,0
2024-04-15,CB-1027,Contact Assembly,64.0,72.8,56.45,102,SUP-103,7,0
2024-03-11,CB-1164,Molded Case,65.0,58.8,179.84,24,SUP-108,14,0
2024-07-15,CB-1180,Molded Case,80.0,82.8,111.89,366,SUP-100,42,0
2025-02-24,CB-1033,Trip Unit,44.0,40.5,146.99,0,SUP-109,21,1
2024-03-25,CB-1062,Terminal Block,64.0,69.8,21.77,0,SUP-102,42,1
2025-04-07,CB-1063,Contact Assembly,29.0,43.8,119.55,20,SUP-103,7,0
2024-03-18,CB-1117,Trip Unit,40.0,10.0,166.66,0,SUP-109,7,1
2025-11-10,CB-1100,Molded Case,104.0,104.0,78.09,476,SUP-104,28,0
2024-07-29,CB-1124,Molded Case,82.0,82.0,27.31,359,SUP-104,21,0
2025-07-28,CB-1022,Terminal Block,42.0,35.2,127.67,110,SUP-110,7,0
2024-12-02,CB-1070,Terminal Block,0.0,0.0,31.72,49,SUP-110,28,0
2025-11-10,CB-1137,Trip Unit,111.0,98.5,144.66,255,SUP-105,42,0
2024-01-15,CB-1103,Contact Assembly,97.0,102.3,21.19,0,SUP-107,42,1
2024-05-27,CB-1151,Contact Assembly,102.0,103.2,80.23,17,SUP-107,7,0
2025-02-24,CB-1099,Contact Assembly,0.0,14.5,75.73,40,SUP-103,35,0
2024-05-13,CB-1077,Trip Unit,0.0,13.8,24.29,71,SUP-105,42,0
2025-05-05,CB-1032,Molded Case,87.0,81.8,141.64,53,SUP-108,14,0
2024-09-16,CB-1005,Trip Unit,47.0,47.8,116.79,136,SUP-105,14,0
2025-01-27,CB-1063,Contact Assembly,37.0,29.2,119.55,45,SUP-103,7,0
2024-11-18,CB-1017,Trip Unit,38.0,46.0,126.8,96,SUP-105,7,0
2024-01-22,CB-1024,Molded Case,53.0,52.2,22.83,192,SUP-100,21,0
2024-06-03,CB-1013,Trip Unit,57.0,74.0,60.33,353,SUP-101,21,0
2024-07-29,CB-1160,Molded Case,52.0,61.2,81.01,59,SUP-104,35,0
2024-01-15,CB-1051,Contact Assembly,26.0,30.3,28.15,75,SUP-103,14,0
2024-10-14,CB-1199,Contact Assembly,20.0,17.5,113.62,111,SUP-107,14,0
2025-01-27,CB-1069,Trip Unit,136.0,142.2,47.93,324,SUP-109,28,0
2024-08-26,CB-1100,Molded Case,101.0,92.0,78.09,493,SUP-104,28,0
2024-04-29,CB-1018,Terminal Block,135.0,126.8,150.23,202,SUP-106,35,0
2025-12-15,CB-1165,Trip Unit,88.0,79.5,18.55,69,SUP-109,7,0
2024-12-30,CB-1053,Trip Unit,78.0,84.0,105.64,64,SUP-105,14,0
2025-03-10,CB-1062,Terminal Block,6.0,33.5,21.77,187,SUP-102,42,0
2024-05-13,CB-1155,Contact Assembly,35.0,22.5,171.34,0,SUP-111,7,1
2025-05-12,CB-1152,Molded Case,88.0,101.2,132.02,259,SUP-108,42,0
2025-05-05,CB-1165,Trip Unit,76.0,74.0,18.55,43,SUP-109,7,0
2025-05-26,CB-1190,Terminal Block,56.0,54.0,51.86,169,SUP-110,21,0
2024-05-13,CB-1011,Contact Assembly,143.0,130.5,10.28,170,SUP-111,21,0
2025-11-03,CB-1155,Contact Assembly,0.0,3.8,171.34,55,SUP-111,7,0
2024-01-29,CB-1071,Contact Assembly,99.0,97.2,178.65,306,SUP-111,14,0
2025-06-16,CB-1174,Terminal Block,0.0,7.5,9.63,36,SUP-106,35,0
2024-08-26,CB-1072,Molded Case,0.0,4.8,135.38,41,SUP-100,21,0
2024-11-04,CB-1164,Molded Case,48.0,45.8,179.84,221,SUP-108,14,0
2025-12-15,CB-1123,Contact Assembly,59.0,55.0,116.02,224,SUP-103,35,0
2025-06-09,CB-1047,Contact Assembly,0.0,0.0,130.2,24,SUP-111,7,0
2025-04-07,CB-1078,Terminal Block,0.0,11.2,29.71,46,SUP-106,14,0
2024-01-22,CB-1164,Molded Case,55.0,50.2,179.84,200,SUP-108,14,0
2025-04-14,CB-1194,Terminal Block,136.0,151.5,8.9,349,SUP-102,14,0
2024-08-12,CB-1020,Molded Case,44.0,39.8,27.31,74,SUP-108,21,0
2024-07-01,CB-1035,Contact Assembly,139.0,121.2,84.48,49,SUP-111,35,0
2024-03-25,CB-1159,Contact Assembly,41.0,55.0,54.93,267,SUP-103,35,0
2024-02-26,CB-1073,Trip Unit,0.0,9.0,94.6,4,SUP-101,14,0
2024-07-08,CB-1171,Contact Assembly,0.0,0.0,153.27,104,SUP-103,42,0
2025-09-15,CB-1136,Molded Case,65.0,65.8,168.63,285,SUP-104,7,0
2025-12-22,CB-1157,Trip Unit,14.0,30.7,106.92,98,SUP-101,7,0
2025-07-07,CB-1093,Trip Unit,71.0,74.2,174.01,107,SUP-109,35,0
2024-04-01,CB-1129,Trip Unit,0.0,0.0,60.78,92,SUP-109,42,0
2024-09-02,CB-1112,Molded Case,0.0,0.0,153.58,24,SUP-104,14,0
2024-04-15,CB-1009,Trip Unit,0.0,0.0,174.8,8,SUP-109,35,0
2024-11-25,CB-1190,Terminal Block,36.0,37.5,51.86,57,SUP-110,21,0
2025-10-06,CB-1084,Molded Case,112.0,105.2,92.37,231,SUP-100,7,0
2025-12-08,CB-1016,Molded Case,93.0,111.0,121.39,205,SUP-104,7,0
2025-03-03,CB-1190,Terminal Block,62.0,54.5,51.86,138,SUP-110,21,0
2025-09-01,CB-1134,Terminal Block,0.0,11.0,25.95,52,SUP-102,14,0
2024-12-16,CB-1180,Molded Case,88.0,82.8,111.89,220,SUP-100,42,0
2025-11-10,CB-1002,Terminal Block,49.0,51.2,19.22,167,SUP-102,21,0
2024-09-30,CB-1159,Contact Assembly,55.0,45.2,54.93,291,SUP-103,35,0
2025-12-15,CB-1057,Trip Unit,32.0,27.5,168.96,68,SUP-109,35,0
2024-01-15,CB-1085,Trip Unit,72.0,62.7,37.96,118,SUP-101,35,0
2024-01-01,CB-1129,Trip Unit,25.0,0.0,60.78,26,SUP-109,42,0
2024-11-04,CB-1191,Contact Assembly,95.0,93.5,110.95,572,SUP-111,28,0
2025-01-06,CB-1148,Molded Case,55.0,56.0,161.96,112,SUP-104,35,0
2024-10-28,CB-1105,Trip Unit,67.0,63.0,57.58,113,SUP-109,14,0
2024-05-13,CB-1115,Contact Assembly,71.0,64.8,68.82,118,SUP-107,14,0
2024-04-29,CB-1025,Trip Unit,131.0,113.8,102.83,98,SUP-101,28,0
2025-03-17,CB-1196,Molded Case,118.0,149.0,102.92,0,SUP-104,21,1
2024-02-05,CB-1184,Molded Case,0.0,14.8,115.46,0,SUP-104,42,0
2025-06-30,CB-1003,Contact Assembly,0.0,0.0,142.03,67,SUP-103,35,0
2025-05-12,CB-1196,Molded Case,68.0,92.8,102.92,178,SUP-104,21,0
2024-09-16,CB-1060,Molded Case,62.0,63.5,6.34,52,SUP-100,14,0
2024-04-08,CB-1073,Trip Unit,0.0,9.5,94.6,49,SUP-101,14,0
2025-05-12,CB-1078,Terminal Block,0.0,12.0,29.71,48,SUP-106,14,0
2024-11-25,CB-1064,Molded Case,61.0,69.0,138.93,64,SUP-104,14,0
2024-05-27,CB-1160,Molded Case,38.0,64.8,81.01,147,SUP-104,35,0
2024-01-08,CB-1131,Contact Assembly,22.0,30.0,97.06,34,SUP-111,14,0
2025-03-03,CB-1177,Trip Unit,0.0,2.2,132.9,46,SUP-109,21,0
2024-08-26,CB-1190,Terminal Block,37.0,38.5,51.86,146,SUP-110,21,0
2024-07-29,CB-1187,Contact Assembly,66.0,42.8,169.46,80,SUP-107,14,0
2024-05-06,CB-1061,Trip Unit,0.0,0.0,27.39,38,SUP-101,7,0
2024-10-21,CB-1060,Molded Case,62.0,62.5,6.34,84,SUP-100,14,0
2025-08-25,CB-1002,Terminal Block,57.0,48.2,19.22,145,SUP-102,21,0
2024-10-21,CB-1027,Contact Assembly,43.0,56.8,56.45,250,SUP-103,7,0
2024-01-29,CB-1007,Contact Assembly,145.0,134.8,13.83,262,SUP-107,7,0
2025-04-07,CB-1161,Trip Unit,121.0,128.0,141.18,298,SUP-105,28,0
2024-06-10,CB-1006,Terminal Block,0.0,26.2,81.21,31,SUP-106,42,0
2025-11-10,CB-1106,Terminal Block,62.0,55.8,165.97,106,SUP-110,35,0
2024-05-06,CB-1043,Contact Assembly,47.0,42.2,50.82,62,SUP-107,35,0
2025-11-24,CB-1129,Trip Unit,0.0,9.8,60.78,62,SUP-109,42,0
2025-02-10,CB-1095,Contact Assembly,0.0,8.8,141.8,11,SUP-111,21,0
2025-12-15,CB-1021,Trip Unit,77.0,77.5,142.18,75,SUP-109,35,0
2024-10-07,CB-1058,Terminal Block,11.0,17.2,86.54,91,SUP-110,21,0
2025-03-03,CB-1004,Molded Case,165.0,171.5,82.44,275,SUP-104,35,0
2025-11-24,CB-1175,Contact Assembly,54.0,59.5,92.05,264,SUP-107,7,0
2024-11-04,CB-1106,Terminal Block,50.0,50.2,165.97,183,SUP-110,35,0
2025-03-24,CB-1111,Contact Assembly,143.0,141.2,92.05,150,SUP-103,35,0
2025-02-24,CB-1158,Terminal Block,33.0,37.5,4.68,119,SUP-102,7,0
2024-04-08,CB-1042,Terminal Block,0.0,30.8,140.73,31,SUP-106,35,0
2025-12-22,CB-1171,Contact Assembly,23.0,21.3,153.27,0,SUP-103,42,1
2025-10-27,CB-1064,Molded Case,32.0,47.8,138.93,279,SUP-104,14,0
2024-09-09,CB-1163,Contact Assembly,0.0,8.8,151.05,88,SUP-107,35,0
2025-03-24,CB-1128,Molded Case,98.0,96.0,170.92,0,SUP-108,21,1
2024-11-25,CB-1012,Molded Case,111.0,99.5,123.74,228,SUP-100,21,0
2025-06-23,CB-1006,Terminal Block,0.0,10.2,81.21,17,SUP-106,42,0
2025-09-22,CB-1137,Trip Unit,82.0,90.0,144.66,480,SUP-105,42,0
2025-10-06,CB-1134,Terminal Block,0.0,13.0,25.95,52,SUP-102,14,0
2024-12-30,CB-1165,Trip Unit,144.0,102.0,18.55,160,SUP-109,7,0
2024-11-11,CB-1091,Contact Assembly,0.0,0.0,101.05,44,SUP-107,21,0
2025-07-28,CB-1136,Molded Case,72.0,71.8,168.63,131,SUP-104,7,0
2025-07-14,CB-1084,Molded Case,120.0,130.8,92.37,502,SUP-100,7,0
2025-08-04,CB-1084,Molded Case,127.0,119.0,92.37,132,SUP-100,7,0
2025-02-24,CB-1178,Terminal Block,125.0,116.8,50.56,103,SUP-110,7,0
2025-12-22,CB-1052,Molded Case,89.0,80.3,106.81,281,SUP-104,14,0
2024-01-01,CB-1193,Trip Unit,51.0,59.0,106.92,162,SUP-101,42,0
2024-03-25,CB-1011,Contact Assembly,162.0,138.2,10.28,156,SUP-111,21,0
2024-03-25,CB-1019,Contact Assembly,32.0,21.0,53.68,42,SUP-107,42,0
2024-03-11,CB-1028,Molded Case,131.0,130.8,80.02,42,SUP-104,28,0
2025-06-16,CB-1043,Contact Assembly,38.0,27.2,50.82,105,SUP-107,35,0
2024-07-15,CB-1027,Contact Assembly,73.0,77.8,56.45,214,SUP-103,7,0
2024-12-16,CB-1089,Trip Unit,81.0,79.2,120.16,234,SUP-105,7,0
2024-05-20,CB-1116,Molded Case,17.0,51.8,20.55,208,SUP-108,7,0
2024-10-28,CB-1085,Trip Unit,49.0,59.2,37.96,486,SUP-101,35,0
2025-05-19,CB-1129,Trip Unit,54.0,15.2,60.78,38,SUP-109,42,0
2025-04-07,CB-1189,Trip Unit,122.0,129.8,23.66,17,SUP-109,42,0
2024-08-19,CB-1006,Terminal Block,45.0,11.2,81.21,29,SUP-106,42,0
2025-12-15,CB-1120,Molded Case,0.0,8.0,116.54,0,SUP-100,42,0
2025-05-12,CB-1110,Terminal Block,112.0,84.5,123.33,280,SUP-102,14,0
2024-07-22,CB-1053,Trip Unit,75.0,72.8,105.64,298,SUP-105,14,0
2024-07-22,CB-1174,Terminal Block,0.0,22.5,9.63,34,SUP-106,35,0
2024-09-23,CB-1107,Contact Assembly,69.0,79.8,29.77,87,SUP-111,7,0
2024-04-29,CB-1090,Terminal Block,16.0,7.8,53.34,28,SUP-106,21,0
2025-06-09,CB-1080,Molded Case,57.0,61.5,57.58,54,SUP-108,28,0
2024-11-04,CB-1017,Trip Unit,50.0,45.0,126.8,179,SUP-105,7,0
2025-06-30,CB-1014,Terminal Block,97.0,93.8,85.85,320,SUP-102,42,0
2025-03-03,CB-1018,Terminal Block,142.0,144.8,150.23,155,SUP-106,35,0
2025-09-15,CB-1053,Trip Unit,63.0,65.0,105.64,323,SUP-105,14,0
2024-01-15,CB-1052,Molded Case,64.0,73.0,106.81,29,SUP-104,14,0
2024-12-09,CB-1044,Molded Case,83.0,73.2,162.71,377,SUP-108,21,0
2025-12-22,CB-1093,Trip Unit,86.0,77.3,174.01,300,SUP-109,35,0
2025-10-27,CB-1160,Molded Case,43.0,52.8,81.01,112,SUP-104,35,0
2024-12-02,CB-1091,Contact Assembly,0.0,5.5,101.05,22,SUP-107,21,0
2025-06-30,CB-1118,Terminal Block,132.0,128.0,152.23,239,SUP-110,7,0
2025-12-22,CB-1156,Molded Case,,55.7,153.47,168,SUP-100,35,0
2024-11-04,CB-1185,Trip Unit,52.0,45.8,170.42,353,SUP-105,21,0
2024-01-22,CB-1065,Trip Unit,68.0,70.8,43.36,0,SUP-105,28,1
2024-06-17,CB-1071,Contact Assembly,108.0,100.0,178.65,131,SUP-111,14,0
2024-02-26,CB-1123,Contact Assembly,66.0,62.8,116.02,274,SUP-103,35,0
2025-12-08,CB-1079,Contact Assembly,43.0,44.5,157.73,87,SUP-107,21,0
2025-02-03,CB-1171,Contact Assembly,32.0,26.0,153.27,1,SUP-103,42,0
2024-07-22,CB-1120,Molded Case,0.0,0.0,116.54,34,SUP-100,42,0
2025-08-11,CB-1191,Contact Assembly,120.0,113.2,110.95,224,SUP-111,28,0
2024-04-29,CB-1046,Terminal Block,35.0,51.5,33.88,35,SUP-110,14,0
2025-05-19,CB-1172,Molded Case,172.0,152.2,144.67,160,SUP-104,14,0
2024-01-08,CB-1125,Trip Unit,93.0,82.0,43.78,99,SUP-105,7,0
2025-09-15,CB-1111,Contact Assembly,81.0,82.5,92.05,407,SUP-103,35,0
2025-11-24,CB-1094,Terminal Block,54.0,57.5,168.11,207,SUP-110,21,0
2025-10-06,CB-1023,Contact Assembly,0.0,9.5,103.45,5,SUP-111,28,0
2024-02-05,CB-1134,Terminal Block,0.0,0.0,25.95,38,SUP-102,14,0
2025-02-17,CB-1184,Molded Case,36.0,9.0,115.46,0,SUP-104,42,1
2025-04-28,CB-1074,Terminal Block,87.0,88.2,139.53,34,SUP-102,42,0
2025-01-13,CB-1008,Molded Case,0.0,27.8,114.62,48,SUP-108,28,0
2024-08-19,CB-1082,Terminal Block,62.0,60.0,4.97,325,SUP-110,42,0
2024-12-23,CB-1114,Terminal Block,49.0,42.8,103.89,84,SUP-106,14,0
2024-01-15,CB-1096,Molded Case,46.0,48.0,21.87,0,SUP-100,21,1
2025-01-06,CB-1136,Molded Case,73.0,72.2,168.63,298,SUP-104,7,0
2025-07-28,CB-1101,Trip Unit,58.0,52.8,83.07,142,SUP-105,42,0
2024-06-24,CB-1166,Terminal Block,0.0,0.0,7.65,54,SUP-110,28,0
2024-04-29,CB-1124,Molded Case,107.0,106.8,27.31,7,SUP-104,21,0
2024-03-11,CB-1120,Molded Case,0.0,0.0,116.54,36,SUP-100,42,0
2025-07-07,CB-1015,Contact Assembly,126.0,125.0,86.94,222,SUP-103,21,0
2024-04-08,CB-1021,Trip Unit,101.0,90.8,142.18,66,SUP-109,35,0
2025-06-23,CB-1123,Contact Assembly,59.0,63.5,116.02,206,SUP-103,35,0
2025-04-21,CB-1122,Terminal Block,92.0,63.2,154.72,38,SUP-102,7,0
2025-02-03,CB-1024,Molded Case,72.0,69.8,22.83,203,SUP-100,21,0
2024-02-12,CB-1138,Terminal Block,65.0,64.0,141.42,200,SUP-106,42,0
2025-07-21,CB-1037,Trip Unit,64.0,66.2,81.69,250,SUP-101,21,0
2025-04-21,CB-1064,Molded Case,53.0,114.5,138.93,240,SUP-104,14,0
2024-07-22,CB-1004,Molded Case,118.0,114.2,82.44,285,SUP-104,35,0
2024-08-26,CB-1067,Contact Assembly,66.0,69.5,145.96,72,SUP-107,14,0
2025-09-15,CB-1145,Trip Unit,0.0,0.0,23.29,41,SUP-101,42,0
2025-03-17,CB-1166,Terminal Block,0.0,0.0,7.65,54,SUP-110,28,0
2024-07-01,CB-1141,Trip Unit,28.0,28.5,102.78,62,SUP-109,14,0
2025-01-06,CB-1060,Molded Case,91.0,87.0,6.34,264,SUP-100,14,0
2025-12-15,CB-1170,Terminal Block,125.0,111.0,110.05,5,SUP-102,7,0
2025-03-24,CB-1120,Molded Case,0.0,0.0,116.54,51,SUP-100,42,0
2025-06-16,CB-1148,Molded Case,57.0,59.8,161.96,0,SUP-104,35,1
2025-05-05,CB-1024,Molded Case,65.0,71.8,22.83,0,SUP-100,21,1
2025-10-20,CB-1164,Molded Case,52.0,48.2,179.84,29,SUP-108,14,0
2024-09-16,CB-1001,Trip Unit,47.0,19.2,154.9,0,SUP-101,28,1
2024-08-19,CB-1103,Contact Assembly,57.0,54.2,21.19,397,SUP-107,42,0
2025-02-17,CB-1162,Terminal Block,168.0,154.2,179.47,40,SUP-106,42,0
2025-03-10,CB-1140,Molded Case,43.0,34.2,19.37,80,SUP-108,42,0
2024-03-04,CB-1100,Molded Case,164.0,139.5,78.09,164,SUP-104,28,0
2025-02-10,CB-1005,Trip Unit,75.0,75.0,116.79,158,SUP-105,14,0
2024-12-30,CB-1194,Terminal Block,118.0,113.5,8.9,82,SUP-102,14,0
2025-02-24,CB-1198,Terminal Block,154.0,153.8,142.27,181,SUP-106,28,0
2025-09-15,CB-1080,Molded Case,44.0,46.8,57.58,205,SUP-108,28,0
2024-10-07,CB-1113,Trip Unit,94.0,98.2,44.52,513,SUP-105,21,0
2025-07-21,CB-1138,Terminal Block,80.0,55.5,141.42,32,SUP-106,42,0
2025-07-28,CB-1059,Contact Assembly,59.0,62.2,94.92,189,SUP-111,42,0
2025-12-01,CB-1047,Contact Assembly,31.0,11.2,130.2,11,SUP-111,7,0
2025-03-03,CB-1109,Trip Unit,65.0,61.0,11.98,132,SUP-101,14,0
2025-09-22,CB-1159,Contact Assembly,32.0,40.8,54.93,304,SUP-103,35,0
2025-06-23,CB-1068,Molded Case,69.0,69.5,171.64,202,SUP-108,35,0
2025-07-07,CB-1032,Molded Case,63.0,51.5,141.64,130,SUP-108,14,0
2024-09-16,CB-1111,Contact Assembly,93.0,85.0,92.05,382,SUP-103,35,0
2024-11-18,CB-1063,Contact Assembly,32.0,19.0,119.55,51,SUP-103,7,0
2024-07-22,CB-1032,Molded Case,44.0,60.0,141.64,52,SUP-108,14,0
2024-01-22,CB-1123,Contact Assembly,57.0,53.0,116.02,2,SUP-103,35,0
2024-03-25,CB-1160,Molded Case,40.0,56.8,81.01,176,SUP-104,35,0
2025-03-17,CB-1108,Molded Case,136.0,136.8,6.25,49,SUP-100,14,0
2024-11-11,CB-1151,Contact Assembly,81.0,81.5,80.23,73,SUP-107,7,0
2025-11-17,CB-1034,Terminal Block,77.0,77.0,6.53,85,SUP-110,21,0
2024-07-15,CB-1197,Trip Unit,40.0,36.0,118.31,84,SUP-105,28,0
2025-04-07,CB-1149,Trip Unit,0.0,0.0,67.14,65,SUP-105,28,0
2025-08-11,CB-1014,Terminal Block,84.0,84.5,85.85,145,SUP-102,42,0
2024-03-25,CB-1123,Contact Assembly,60.0,60.8,116.02,279,SUP-103,35,0
2024-02-19,CB-1148,Molded Case,58.0,54.5,161.96,267,SUP-104,35,0
2025-11-17,CB-1181,Trip Unit,76.0,74.2,128.45,309,SUP-101,14,0
2025-10-13,CB-1127,Contact Assembly,48.0,54.8,124.22,126,SUP-107,21,0
2025-03-24,CB-1003,Contact Assembly,0.0,9.5,142.03,43,SUP-103,35,0
2025-10-13,CB-1141,Trip Unit,25.0,34.5,102.78,145,SUP-109,14,0
2024-08-26,CB-1047,Contact Assembly,0.0,0.0,130.2,37,SUP-111,7,0
2024-07-15,CB-1014,Terminal Block,81.0,82.0,85.85,355,SUP-102,42,0
2025-12-15,CB-1042,Terminal Block,40.0,10.0,140.73,0,SUP-106,35,1
2025-07-07,CB-1058,Terminal Block,17.0,24.2,86.54,59,SUP-110,21,0
2024-07-08,CB-1199,Contact Assembly,31.0,21.8,113.62,68,SUP-107,14,0
2024-04-15,CB-1196,Molded Case,140.0,93.0,102.92,242,SUP-104,21,0
2024-01-15,CB-1021,Trip Unit,77.0,72.0,142.18,7,SUP-109,35,0
2025-10-20,CB-1165,Trip Unit,81.0,69.2,18.55,212,SUP-109,7,0
2024-12-09,CB-1017,Trip Unit,52.0,50.8,126.8,173,SUP-105,7,0
2024-09-09,CB-1099,Contact Assembly,0.0,3.2,75.73,23,SUP-103,35,0
2024-06-10,CB-1152,Molded Case,80.0,87.2,132.02,44,SUP-108,42,0
2025-06-23,CB-1167,Contact Assembly,58.0,52.8,140.38,28,SUP-111,21,0
2025-09-01,CB-1136,Molded Case,64.0,63.2,168.63,117,SUP-104,7,0
2025-08-11,CB-1115,Contact Assembly,52.0,54.0,68.82,45,SUP-107,14,0
2024-10-28,CB-1176,Molded Case,29.0,42.5,114.33,177,SUP-108,7,0
2025-11-17,CB-1008,Molded Case,0.0,5.8,114.62,53,SUP-108,28,0
2025-07-21,CB-1150,Terminal Block,89.0,91.0,30.48,275,SUP-106,14,0
2024-06-17,CB-1171,Contact Assembly,0.0,0.0,153.27,63,SUP-103,42,0
2025-05-26,CB-1093,Trip Unit,86.0,94.2,174.01,0,SUP-109,35,1
2025-09-15,CB-1070,Terminal Block,0.0,0.0,31.72,51,SUP-110,28,0
2025-01-20,CB-1005,Trip Unit,66.0,66.5,116.79,132,SUP-105,14,0
2025-12-15,CB-1048,Molded Case,76.0,72.2,113.85,21,SUP-100,35,0
2025-09-01,CB-1030,Terminal Block,94.0,88.0,12.85,308,SUP-106,21,0
2024-10-28,CB-1009,Trip Unit,0.0,11.2,174.8,33,SUP-109,35,0
2024-10-14,CB-1072,Molded Case,0.0,20.2,135.38,0,SUP-100,21,0
2024-07-01,CB-1020,Molded Case,47.0,51.5,27.31,124,SUP-108,21,0
2024-11-25,CB-1029,Trip Unit,69.0,71.8,153.98,130,SUP-105,14,0
2024-04-08,CB-1110,Terminal Block,31.0,69.0,123.33,155,SUP-102,14,0
2025-04-28,CB-1067,Contact Assembly,108.0,106.8,145.96,78,SUP-107,14,0
2024-12-09,CB-1134,Terminal Block,0.0,12.8,25.95,38,SUP-102,14,0
2025-05-05,CB-1043,Contact Assembly,53.0,47.8,50.82,29,SUP-107,35,0
2025-03-17,CB-1026,Terminal Block,0.0,0.0,115.16,47,SUP-102,21,0
2024-04-01,CB-1176,Molded Case,68.0,67.2,114.33,79,SUP-108,7,0
2025-01-27,CB-1138,Terminal Block,58.0,47.5,141.42,236,SUP-106,42,0
2024-11-18,CB-1094,Terminal Block,46.0,49.0,168.11,65,SUP-110,21,0
2024-07-08,CB-1048,Molded Case,60.0,64.2,113.85,247,SUP-100,35,0
2024-12-02,CB-1149,Trip Unit,0.0,0.0,67.14,57,SUP-105,28,0
2025-01-27,CB-1181,Trip Unit,85.0,81.2,128.45,20,SUP-101,14,0
2024-07-01,CB-1039,Contact Assembly,66.0,42.0,18.06,131,SUP-103,28,0
2025-03-10,CB-1151,Contact Assembly,133.0,129.8,80.23,261,SUP-107,7,0
2024-03-25,CB-1142,Terminal Block,43.0,71.5,85.21,181,SUP-110,14,0
2024-06-10,CB-1071,Contact Assembly,96.0,101.2,178.65,239,SUP-111,14,0
2024-06-24,CB-1174,Terminal Block,0.0,0.0,9.63,85,SUP-106,35,0
2025-03-31,CB-1174,Terminal Block,40.0,18.5,9.63,0,SUP-106,35,1
2024-05-20,CB-1052,Molded Case,84.0,88.8,106.81,81,SUP-104,14,0
2024-08-26,CB-1158,Terminal Block,28.0,32.0,4.68,21,SUP-102,7,0
2025-01-13,CB-1094,Terminal Block,68.0,59.0,168.11,105,SUP-110,21,0
2024-04-22,CB-1009,Trip Unit,0.0,0.0,174.8,8,SUP-109,35,0
2025-11-17,CB-1072,Molded Case,24.0,6.0,135.38,17,SUP-100,21,0
2025-11-17,CB-1048,Molded Case,62.0,61.2,113.85,305,SUP-100,35,0
2025-03-03,CB-1041,Trip Unit,0.0,4.2,49.69,40,SUP-105,21,0
2025-08-11,CB-1144,Molded Case,32.0,31.2,108.93,14,SUP-100,35,0
2025-07-28,CB-1195,Contact Assembly,109.0,108.0,42.54,311,SUP-103,21,0
2024-05-13,CB-1069,Trip Unit,131.0,150.0,47.93,382,SUP-109,28,0
2025-12-15,CB-1143,Contact Assembly,48.0,40.8,144.37,102,SUP-111,35,0
2025-04-14,CB-1015,Contact Assembly,138.0,145.5,86.94,414,SUP-103,21,0
2024-04-22,CB-1183,Contact Assembly,98.0,86.2,83.89,124,SUP-103,21,0
2025-12-15,CB-1146,Terminal Block,89.0,98.5,119.27,121,SUP-102,7,0
2024-01-22,CB-1040,Molded Case,59.0,60.0,173.24,202,SUP-104,21,0
2024-07-22,CB-1070,Terminal Block,36.0,15.8,31.72,0,SUP-110,28,1
2024-04-29,CB-1070,Terminal Block,0.0,0.0,31.72,24,SUP-110,28,0
2024-07-01,CB-1169,Trip Unit,25.0,40.2,3.46,52,SUP-101,42,0
2024-11-25,CB-1026,Terminal Block,0.0,5.5,115.16,47,SUP-102,21,0
2024-04-01,CB-1166,Terminal Block,46.0,13.5,7.65,0,SUP-110,28,0
2025-07-14,CB-1180,Molded Case,94.0,94.2,111.89,155,SUP-100,42,0
2024-07-15,CB-1150,Terminal Block,88.0,87.0,30.48,422,SUP-106,14,0
2025-11-24,CB-1038,Terminal Block,50.0,49.8,56.02,199,SUP-102,35,0
2025-08-04,CB-1022,Terminal Block,18.0,37.8,127.67,92,SUP-110,7,0
2025-09-15,CB-1065,Trip Unit,63.0,57.8,43.36,201,SUP-105,28,0
2025-07-28,CB-1045,Trip Unit,76.0,62.5,56.81,207,SUP-109,35,0
2025-08-18,CB-1084,Molded Case,114.0,117.8,92.37,444,SUP-100,7,0
2025-05-19,CB-1169,Trip Unit,71.0,55.2,3.46,149,SUP-101,42,0
2025-08-25,CB-1044,Molded Case,63.0,70.5,162.71,268,SUP-108,21,0
2025-10-27,CB-1099,Contact Assembly,0.0,0.0,75.73,47,SUP-103,35,0
2024-01-22,CB-1034,Terminal Block,70.0,78.5,6.53,326,SUP-110,21,0
2024-08-05,CB-1111,Contact Assembly,83.0,88.5,92.05,458,SUP-103,35,0
